file_name,match_on_line,line_content
Connectionist_Models.html,186,"<li id=""cite_note-Joanisse1999-5""><span class=""mw-cite-backlink"">↑ <sup><a href=""#cite_ref-Joanisse1999_5-0"">5.0</a></sup> <sup><a href=""#cite_ref-Joanisse1999_5-1"">5.1</a></sup> <sup><a href=""#cite_ref-Joanisse1999_5-2"">5.2</a></sup></span> <span class=""reference-text"">Joanisse, M, &amp; Seidenberg, M. (1999). Impairments in verb morphology after brain injury: A connectionist model. Proceedings of the National Academy of Sciences of the United States of America, 96(13), 7592-7597. doi: 10.1073/pnas.96.13.7592</span>
"
Cosmetic_surgery_motivation.html,131,"</p><p>Australian statistics are currently not collected on cosmetic surgery rates (Australian Society of Plastic Surgeons Inc., 2014), however  in 2013, over 11 million surgical and nonsurgical cosmetic procedures were performed in the United States of America (The American Society for Aesthetic Plastic Surgery, 2013). The top five surgical procedures were <a href=""https://en.wikipedia.org/wiki/liposuction"" class=""extiw"" title=""w:liposuction""> liposuction</a> followed by <a href=""https://en.wikipedia.org/wiki/breast_augmentation"" class=""extiw"" title=""w:breast augmentation""> breast augmentation</a>, <a href=""https://en.wikipedia.org/wiki/blepharoplasty"" class=""extiw"" title=""w:blepharoplasty""> blepharoplasty</a>,  <a href=""https://en.wikipedia.org/wiki/abdominoplasty"" class=""extiw"" title=""w:abdominoplasty""> abdominoplasty</a> and lastly <a href=""https://en.wikipedia.org/wiki/rhinoplasty"" class=""extiw"" title=""w:rhinoplasty""> rhinoplasty</a> (The American Society for Aesthetic Plastic Surgery, 2013). These figures, reported by members of the American Society of Plastic and Reconstructive Surgeons (ASPRS) is an estimation of the figure, as cosmetic surgery can also be performed by general surgeons and doctors from other medical areas (Sarwer, Wadden, Pertschuk, &amp; Whitaker, 1998).
"
Cosmetic_surgery_motivation.html,139,"<p>Why is it that 11 million people last year in the United States of America had surgical or non surgical cosmetic surgery? Given the increase in popularity of cosmetic surgery (The American Society for Aesthetic Plastic Surgery, 2013)<span class=""noprint plainlinks"" style=""white-space: nowrap; vertical-align: super; font-size: smaller;"">&#91;<a rel=""nofollow"" class=""external text"" href=""http://public.wsu.edu/~brians/errors/errors.html""><span title=""Please review for grammar mistakes""><i>grammar?</i></span></a>&#93;</span>. What are the motivations behind these behaviours? Are certain people driven to undergo cosmetic surgery because they suffer from low self-esteem or a more serious psychological illness like Body Dysmorphic Disorder?  
"
Countries.html,96,"</p><p>Examples of the most complete and developed countries on Wikidata according to ProWD are: <a href=""https://www.wikidata.org/wiki/Q801"" class=""extiw"" title=""d:Q801"">Israel</a>, <a href=""https://www.wikidata.org/wiki/Q142"" class=""extiw"" title=""d:Q142"">France</a>, <a href=""https://www.wikidata.org/wiki/Q30"" class=""extiw"" title=""d:Q30"">United States of America</a>. 
"
Countries.html,259,"</p><p>According to data for 2017, the United States of America has the largest number of demonyms (41 demonyms), followed by Great Britain (40), Germany (40) and Canada (36). For 2021, the largest number of demonyms is in Germany (64 demonyms), Russia (61), Canada (60) and the United States (60). Thus, from 2017 to 2021, approximately 20 demonyms were added per country.
"
COVID-19_pandemic_impacts_on_motivation_and_emotion.html,79,"<ul><li>Travel bans - World Wide travel bans were put in place, International travel stopped, and domestic travel was limited (in Australia, the boarders were close, so people were not able to travel from state to state without a permit <sup id=""cite_ref-:1_2-0"" class=""reference""><a href=""#cite_note-:1-2"">&#91;2&#93;</a></sup>. This is in comparison to the United States of America, where each state and county was under the control of their local leaders <sup id=""cite_ref-:1_2-1"" class=""reference""><a href=""#cite_note-:1-2"">&#91;2&#93;</a></sup>.</li></ul>
"
COVID-19_pandemic_impacts_on_motivation_and_emotion.html,81,"<ul><li>Increased Unemployment rate (5.3% - 2019: 7.4% - June 2020)<sup id=""cite_ref-3"" class=""reference""><a href=""#cite_note-3"">&#91;3&#93;</a></sup> this was a result of the complete closure of bars, pubs, gyms and community centres, with many businesses not recovering from this shut down and ended up closing for good. A United States Of America New Paper ""Access"", reported that 40% of businesses will struggle to reopen after a disaster <sup id=""cite_ref-4"" class=""reference""><a href=""#cite_note-4"">&#91;4&#93;</a></sup>.</li></ul>
"
Daisy_White.html,49,"		<div id=""mw-content-text"" lang=""en"" dir=""ltr"" class=""mw-content-ltr""><div class=""mw-parser-output""><table class=""infobox biography vcard"" style=""width:22em""><tbody><tr><th colspan=""2"" style=""text-align:center;font-size:125%;font-weight:bold""><span class=""fn"">Corrie Wingard</span></th></tr><tr><th scope=""row"">Born</th><td><span class=""nickname"">Corrie Wingard</span><br />06 October 1908 <br />Dutch Fork, South Carolina, United States of America</td></tr><tr><th scope=""row"">Died</th><td>February 1985</td></tr><tr><th scope=""row"">Other names</th><td class=""nickname"">Daisy White</td></tr><tr><th scope=""row"">Occupation</th><td class=""role"">Domestic Servant</td></tr><tr><th scope=""row"">Religion</th><td class=""category"">United House of Prayer for All People</td></tr><tr><th scope=""row"">Spouse</th><td>Isaac Robinson</td></tr></tbody></table>
"
Death_and_emotion.html,136,"<p>Some circumstances surrounding fatality can create more pain than others. In countries such as the United States of America, the death penalty is seen as a suitable form of punishment for certain capital crimes. However, in order for the death of the individual to be supported they must be seen as monstrous and subhuman; so much so that it becomes hard for the general public to see that they had families and loved ones like any other human (Jones &amp; Beck, 2006). 
"
Digital_media_use_and_mental_health.html,371,"<li id=""cite_note-47""><span class=""mw-cite-backlink""><a href=""#cite_ref-47"">↑</a></span> <span class=""reference-text""><span class=""citation Journal""><a rel=""nofollow"" class=""external text"" href=""//www.ncbi.nlm.nih.gov/pmc/articles/PMC6176627/"">""Minds and brains of media multitaskers: Current findings and future directions""</a>.&#32;<i>Proceedings of the National Academy of Sciences of the United States of America</i>&#32;<b>115</b>&#32;(40):  9889–9896.&#32;October 2018.&#32;doi:<a rel=""nofollow"" class=""external text"" href=""https://dx.doi.org/10.1073%2Fpnas.1611612115"">10.1073/pnas.1611612115</a>.&#32;PMID&#160;<a rel=""nofollow"" class=""external text"" href=""http://www.ncbi.nlm.nih.gov/pubmed/30275312"">30275312</a>.&#32;PMC&#160;<a rel=""nofollow"" class=""external text"" href=""http://www.pubmedcentral.gov/articlerender.fcgi?tool=pmcentrez&amp;artid=6176627"">6176627</a><span class=""printonly"">.&#32;//www.ncbi.nlm.nih.gov/pmc/articles/PMC6176627/</span>.</span><span class=""Z3988"" title=""ctx_ver=Z39.88-2004&amp;rft_val_fmt=info%3Aofi%2Ffmt%3Akev%3Amtx%3Ajournal&amp;rft.genre=article&amp;rft.atitle=Minds+and+brains+of+media+multitaskers%3A+Current+findings+and+future+directions&amp;rft.jtitle=Proceedings+of+the+National+Academy+of+Sciences+of+the+United+States+of+America&amp;rft.date=October+2018&amp;rft.volume=115&amp;rft.issue=40&amp;rft.pages=9889%E2%80%939896&amp;rft_id=info:doi/10.1073%2Fpnas.1611612115&amp;rft_id=info:pmid/30275312&amp;rft_id=%2F%2Fwww.ncbi.nlm.nih.gov%2Fpmc%2Farticles%2FPMC6176627%2F&amp;rfr_id=info:sid/en.wikipedia.org:WikiJournal_Preprints/Digital_media_use_and_mental_health""><span style=""display: none;"">&#160;</span></span></span>
"
Dissipation_field.html,5080,"<li id=""cite_note-3""><span class=""mw-cite-backlink""><a href=""#cite_ref-3"">↑</a></span> <span class=""reference-text"">Torby, Bruce (1984). ""Energy Methods"". Advanced Dynamics for Engineers. HRW Series in Mechanical Engineering. United States of America: CBS College Publishing. <style data-mw-deduplicate=""TemplateStyles:r2233418"">.mw-parser-output cite.citation{font-style:inherit}.mw-parser-output .citation q{quotes:""\""""""\""""""'""""'""}.mw-parser-output .id-lock-free a,.mw-parser-output .citation .cs1-lock-free a{background:linear-gradient(transparent,transparent),url(""//upload.wikimedia.org/wikipedia/commons/6/65/Lock-green.svg"")right 0.1em center/9px no-repeat}.mw-parser-output .id-lock-limited a,.mw-parser-output .id-lock-registration a,.mw-parser-output .citation .cs1-lock-limited a,.mw-parser-output .citation .cs1-lock-registration a{background:linear-gradient(transparent,transparent),url(""//upload.wikimedia.org/wikipedia/commons/d/d6/Lock-gray-alt-2.svg"")right 0.1em center/9px no-repeat}.mw-parser-output .id-lock-subscription a,.mw-parser-output .citation .cs1-lock-subscription a{background:linear-gradient(transparent,transparent),url(""//upload.wikimedia.org/wikipedia/commons/a/aa/Lock-red-alt-2.svg"")right 0.1em center/9px no-repeat}.mw-parser-output .cs1-subscription,.mw-parser-output .cs1-registration{color:#555}.mw-parser-output .cs1-subscription span,.mw-parser-output .cs1-registration span{border-bottom:1px dotted;cursor:help}.mw-parser-output .cs1-ws-icon a{background:linear-gradient(transparent,transparent),url(""//upload.wikimedia.org/wikipedia/commons/4/4c/Wikisource-logo.svg"")right 0.1em center/12px no-repeat}.mw-parser-output code.cs1-code{color:inherit;background:inherit;border:none;padding:inherit}.mw-parser-output .cs1-hidden-error{display:none;font-size:100%}.mw-parser-output .cs1-visible-error{font-size:100%}.mw-parser-output .cs1-maint{display:none;color:#33aa33;margin-left:0.3em}.mw-parser-output .cs1-subscription,.mw-parser-output .cs1-registration,.mw-parser-output .cs1-format{font-size:95%}.mw-parser-output .cs1-kern-left,.mw-parser-output .cs1-kern-wl-left{padding-left:0.2em}.mw-parser-output .cs1-kern-right,.mw-parser-output .cs1-kern-wl-right{padding-right:0.2em}.mw-parser-output .citation .mw-selflink{font-weight:inherit}</style><a href=""/wiki/International_Standard_Book_Number"" title=""International Standard Book Number"">ISBN</a>&#160;<a href=""/wiki/Special:BookSources/0-03-063366-4"" title=""Special:BookSources/0-03-063366-4"">0-03-063366-4</a>. (p. 271). </span>
"
Dr._Charles_Lane.html,94,"<p>The Civil War was the bloodiest war in the history of the United States of America. Two percent of the population (approximately 620,000 people) died in this conflict. Soldiers died from two typical causes: battlefield injuries and disease. Contributing factors to combat related deaths were the lack of a coordinated system to get the injured off the battlefield quickly, and wound infections, since sterile techniques were rarely used. Contributing factors to disease-related deaths included poor sanitation, overcrowded camps, few specific treatments for disease, and poor diet.<sup id=""cite_ref-:1_3-0"" class=""reference""><a href=""#cite_note-:1-3"">&#91;3&#93;</a></sup> Physicians were treating soldiers in an era before the germ theory of disease was created, before sterile techniques and antisepsis were used, with ineffective medications, and usually operating 2-3 days straight with no sleep.<sup id=""cite_ref-:1_3-1"" class=""reference""><a href=""#cite_note-:1-3"">&#91;3&#93;</a></sup> Both the Union and Confederacy surgeons were unprepared for this massive loss of life. Despite this, many medical advances and discoveries were made during the Civil War era; many are used across hospitals today in modern medicine. <sup id=""cite_ref-:2_4-0"" class=""reference""><a href=""#cite_note-:2-4"">&#91;4&#93;</a></sup>For instance, a system of triage was established in the Civil War era and is still used today. Surgical techniques and specialization were advanced, where great strides were made in orthopedic medicine, plastic surgery, neurosurgery, and prosthetics.<sup id=""cite_ref-:2_4-1"" class=""reference""><a href=""#cite_note-:2-4"">&#91;4&#93;</a></sup>
"
Dr._Ida_Mae_Hiram.html,49,"		<div id=""mw-content-text"" lang=""en"" dir=""ltr"" class=""mw-content-ltr""><div class=""mw-parser-output""><table class=""infobox biography vcard"" style=""width:22em""><tbody><tr><th colspan=""2"" style=""text-align:center;font-size:125%;font-weight:bold""><span class=""honorific-prefix"" style=""font-size: small"">Dr.</span><br /><span class=""fn"">Ida Mae Hiram</span></th></tr><tr><td colspan=""2"" style=""text-align:center""><a href=""/wiki/File:Ida_mae_hiram.jpg"" class=""image""><img alt="""" src=""//upload.wikimedia.org/wikiversity/en/thumb/8/85/Ida_mae_hiram.jpg/220px-Ida_mae_hiram.jpg"" decoding=""async"" width=""220"" height=""316"" srcset=""//upload.wikimedia.org/wikiversity/en/thumb/8/85/Ida_mae_hiram.jpg/330px-Ida_mae_hiram.jpg 1.5x, //upload.wikimedia.org/wikiversity/en/thumb/8/85/Ida_mae_hiram.jpg/440px-Ida_mae_hiram.jpg 2x"" data-file-width=""668"" data-file-height=""960"" /></a></td></tr><tr><th scope=""row"">Born</th><td><span class=""nickname"">Ida Mae Johnson</span><br />1882<br />Athens, Georgia</td></tr><tr><th scope=""row"">Nationality</th><td class=""category"">United States of America</td></tr><tr><th scope=""row"">Ethnicity</th><td class=""category"">Black</td></tr><tr><th scope=""row"">Education</th><td>Doctor of Dental Surgery</td></tr><tr><th scope=""row""><i><a href=""/w/index.php?title=Alma_mater&amp;action=edit&amp;redlink=1"" class=""new"" title=""Alma mater (page does not exist)"">Alma mater</a></i></th><td>Meharry college</td></tr><tr><th scope=""row"">Occupation</th><td class=""role"">Dentist</td></tr><tr><th scope=""row"">Religion</th><td class=""category"">Christian</td></tr><tr><th scope=""row"">Spouse</th><td>Lam Hiram</td></tr><tr><th scope=""row"">Children</th><td>Alice Hubert</td></tr><tr><th scope=""row"">Parents</th><td>Fayette and Short Johnson</td></tr></tbody></table><p>Ida Mae Hiram (Fall 1882 - ) was an African American dentist who lived and worked in <a href=""http://wikipapers.referata.com/wiki/Athens,_Georgia"" class=""extiw"" title=""wikipapers:Athens, Georgia"">Athens, Georgia</a>. Ida married Lam Hiram, a dentist in her town, and the two eventually had a child Alice Hiram. She was the only female African American dentist in the state of Georgia upon her graduation from dental school in 1910 and one of only two female graduates. Ida and her husband ran a practice in <a href=""http://wikipapers.referata.com/wiki/Athens,_Georgia"" class=""extiw"" title=""wikipapers:Athens, Georgia"">Athens</a> until the <a href=""http://wikipapers.referata.com/wiki/Great_Depression"" class=""extiw"" title=""wikipapers:Great Depression"">Great Depression</a>, when Lam founded a second practice up north, leaving Ida in charge of the Athens practice. Ida would eventually buy a house after the <a href=""http://wikipapers.referata.com/wiki/Great_Depression"" class=""extiw"" title=""wikipapers:Great Depression"">Great Depression</a> just north of the <a href=""http://wikipapers.referata.com/wiki/University_of_Georgia"" class=""extiw"" title=""wikipapers:University of Georgia"">University of Georgia</a>'s campus and proceded to live there later on in her life. 
"
$5_bill.html,108,"<li><b>1923:</b> The $5 silver certificate was redesigned; it was nicknamed a ""porthole"" note due to the circular wording of THE UNITED STATES OF AMERICA around Lincoln's portrait. The reverse featured the Great Seal of the United States. <div class=""thumb tright""><div class=""thumbinner"" style=""width:402px;""><a href=""/wiki/File:US_$5_1923_Silver_Certificate.jpg"" class=""image""><img alt="""" src=""//upload.wikimedia.org/wikipedia/commons/thumb/1/18/US_%245_1923_Silver_Certificate.jpg/400px-US_%245_1923_Silver_Certificate.jpg"" decoding=""async"" width=""400"" height=""169"" class=""thumbimage"" srcset=""//upload.wikimedia.org/wikipedia/commons/thumb/1/18/US_%245_1923_Silver_Certificate.jpg/600px-US_%245_1923_Silver_Certificate.jpg 1.5x, //upload.wikimedia.org/wikipedia/commons/1/18/US_%245_1923_Silver_Certificate.jpg 2x"" data-file-width=""716"" data-file-height=""303"" /></a>  <div class=""thumbcaption""><div class=""magnify""><a href=""/wiki/File:US_$5_1923_Silver_Certificate.jpg"" class=""internal"" title=""Enlarge""></a></div>1923 ""porthole"" silver certificate</div></div></div></li></ul>
"
1%C2%A2.html,52,"<li class=""toclevel-1 tocsection-1""><a href=""#1¢_of_the_United_States_of_America""><span class=""tocnumber"">1</span> <span class=""toctext"">1¢ of the United States of America</span></a></li>
"
1%C2%A2.html,100,"<h2><span id=""1.C2.A2_of_the_United_States_of_America""></span><span class=""mw-headline"" id=""1¢_of_the_United_States_of_America"">1¢ of the United States of America</span><span class=""mw-editsection""><span class=""mw-editsection-bracket"">[</span><a href=""/w/index.php?title=United_States_currency/1%C2%A2&amp;veaction=edit&amp;section=1"" class=""mw-editsection-visualeditor"" title=""Edit section: 1¢ of the United States of America"">edit</a><span class=""mw-editsection-divider""> | </span><a href=""/w/index.php?title=United_States_currency/1%C2%A2&amp;action=edit&amp;section=1"" title=""Edit section: 1¢ of the United States of America"">edit source</a><span class=""mw-editsection-bracket"">]</span></span></h2>
"
1%C2%A2.html,148,"<p>The reverse's central design figure, for which the coin is named, is an interlocking chain with 15 links, representing the 15 American states in existence at that time. Both the words ""ONE CENT"" and the fraction ""1/100"" appear within the chain. Along the outer edge is inscribed ""UNITED STATES OF AMERICA"". On the first working die, the engraver failed to allow adequate room for the entire inscription, and it had to be abbreviated to ""UNITED STATES OF AMERI."". These early dies were cut by hand, rather than being made from master hubs as is the practice today.
"
1%C2%A2.html,163,"<p>The reverse's central design figure, for which the coin is named, was a wreath. The words ""ONE CENT"" appeared within the wreath, and the corresponding fraction ""1/100"" appeared beneath it. Along the outer edge was inscribed ""UNITED STATES OF AMERICA"". A decorative beaded border was added along the rim.
"
1%C2%A2.html,175,"<p>The Flying Eagle cent is a United States coin that was minted from 1857 to 1858. The coin was designed by James B. Longacre. The Flying Eagle was the first small-sized cent coin minted in the US, replacing the earlier large cent. The obverse of the coin depicts an eagle in flight, a unique subject for the obverse of American coins. The reverse of the coin has the words ONE CENT surrounded by a wreath, similar to the reverse on the later Indian Head cent. The United States Mint in Philadelphia struck between 1000 and 2000 Flying Eagle cents in 1856 as pattern pieces, a way to show influential Congressmen and Senators what these coins would look like. These 1856 Flying Eagle Cents were supposed to have been returned to the Mint and destroyed as they had not been intended for release to the public, but some managed to escape destruction. The 1856 coins are quite rare and valuable. In 1858, there was a ""large letter"" and ""small letter"" variety produced, with different punches used to letter ""United States of America"" on two sets of dies. An easy way to tell the difference between large-letter and small-letter varieties is to look at the word 'America'. In the large letter variety, the letters A and M are joined, whereas in the small letter they are not.
"
1%C2%A2.html,181,"</p><p>The obverse of the coin shows ""UNITED STATES OF AMERICA"", the head of a Native American wearing a feather head dress, and the year of production. The word ""LIBERTY"" appears on the band of the head dress. Though not mentioned in the Treasury's modern-day records, the use of ""LIBERTY"" on the head dress at that time meant the figure was Liberty depicted as a Native American; nearly all regular coins at that time depicted Liberty. The same concept was used nearly 150 years later for the Sacagawea dollar, since there are no known portraits of Sacagawea.
"
10%C2%A2.html,54,"<li class=""toclevel-1 tocsection-1""><a href=""#10¢_Of_The_United_States_Of_America""><span class=""tocnumber"">1</span> <span class=""toctext"">10¢ Of The United States Of America</span></a></li>
"
10%C2%A2.html,98,"<h2><span id=""10.C2.A2_Of_The_United_States_Of_America""></span><span class=""mw-headline"" id=""10¢_Of_The_United_States_Of_America"">10¢ Of The United States Of America</span><span class=""mw-editsection""><span class=""mw-editsection-bracket"">[</span><a href=""/w/index.php?title=United_States_currency/10%C2%A2&amp;veaction=edit&amp;section=1"" class=""mw-editsection-visualeditor"" title=""Edit section: 10¢ Of The United States Of America"">edit</a><span class=""mw-editsection-divider""> | </span><a href=""/w/index.php?title=United_States_currency/10%C2%A2&amp;action=edit&amp;section=1"" title=""Edit section: 10¢ Of The United States Of America"">edit source</a><span class=""mw-editsection-bracket"">]</span></span></h2>
"
10%C2%A2.html,144,"<p>The basic reverse design of Seated Liberty coins depended on the denomination. The size of half dimes and dimes necessitated a smaller array of elements. On these coins, the reverse consistently featured a wreath around the words ""HALF DIME"" or ""ONE DIME"". Before 1860, this wreath consisted of laurel leaves, a traditional Neoclassical image, but beginning that year, the wreath was enlarged and was filled not only with leaves, but also traditional American agricultural products, such as corn and wheat. On quarter, half dollars, and silver dollar coins, the reverse featured a central eagle about to take flight, with a striped shield upon its breast. The eagle clutched an olive branch of peace in its right talons and a group of arrows in its left talons. Above the eagle around the rim were the words ""UNITED STATES OF AMERICA"" and below the eagle around the rim lay the coin denomination. Beginning in 1866 the coins featured a ribbon with the motto ""In God We Trust"" above the eagle.
"
10%C2%A2.html,159,"<p>In 1860 the U.S. Mint eliminated the stars on the obverse of Seated Liberty half dimes and dimes, replacing them with the legend ""UNITED STATES OF AMERICA,"" which had previously appeared around the wreath on the reverse of the coins. Before this time, half dimes and dimes minted in New Orleans and San Francisco had featured their mintmarks inside the wreaths. Afterwards, the ""O"" and ""S"" (and, later, the ""CC"" for Carson City) mintmarks were located below the wreath next to the rim. On quarters, half dollars, and silver dollars, the mintmarks were always placed below the eagle but above the coin currency on the reverse.
"
10%C2%A2.html,174,"</p><p>On the quarter and half dollar, a heraldic eagle, similar to that featured on the Great Seal of the United States, is the central design element, with ""QUARTER DOLLAR"" or ""HALF DOLLAR"" and the mint mark (if any) located beneath it. As on the Great Seal, the eagle carries a banner in its beak reading ""E PLURIBUS UNUM"", and the amount of the motto visible is helpful to numismatic graders in determining the condition of circulated specimens. A field of 13 stars (the same number as on the obverse, representing the 13 original American colonies) appears above the eagle, and on the top edge, ""UNITED STATES OF AMERICA"" is inscribed.
"
50%C2%A2.html,55,"<li class=""toclevel-1 tocsection-1""><a href=""#50¢_of_the_United_States_of_America""><span class=""tocnumber"">1</span> <span class=""toctext"">50¢ of the United States of America</span></a></li>
"
50%C2%A2.html,120,"<li class=""toclevel-4 tocsection-36""><a href=""#Franklin_Half-Dollar_of_the_United_States_of_America""><span class=""tocnumber"">3.1.5.1</span> <span class=""toctext"">Franklin Half-Dollar of the United States of America</span></a></li>
"
50%C2%A2.html,141,"<h2><span id=""50.C2.A2_of_the_United_States_of_America""></span><span class=""mw-headline"" id=""50¢_of_the_United_States_of_America"">50¢ of the United States of America</span><span class=""mw-editsection""><span class=""mw-editsection-bracket"">[</span><a href=""/w/index.php?title=United_States_currency/50%C2%A2&amp;veaction=edit&amp;section=1"" class=""mw-editsection-visualeditor"" title=""Edit section: 50¢ of the United States of America"">edit</a><span class=""mw-editsection-divider""> | </span><a href=""/w/index.php?title=United_States_currency/50%C2%A2&amp;action=edit&amp;section=1"" title=""Edit section: 50¢ of the United States of America"">edit source</a><span class=""mw-editsection-bracket"">]</span></span></h2>
"
50%C2%A2.html,172,"<p>n 1796, Congress responded to the almost universal dissatisfaction of the first coins (Flowing Hair) and decreed a new design. As was the custom of the time, all denominations bore the same design or, in this case, the same obverse. By Congressional decree, certain features were required: The eagle, the word Liberty, stars and United States of America. It was not considered necessary to include the value of the coin since it could be discerned from its size based on the precious metal content. Thus, the half dime was the smallest silver coin (containing 1/20 of the amount of silver in a dollar) and each denomination was larger up to the silver dollar.
"
50%C2%A2.html,178,"<p>There are three basic reverse designs. The first, for copper coins, features the value of the coin (half cent or one cent) surrounded by a wreath or vine. The words ""UNITED STATES OF AMERICA"" encircle the wreath. In 1795-1797, a scrawny, naturalistic bald eagle was depicted on the reverse side of all silver coins. This design is known as Draped Bust, Small Eagle and usually commands a high price due to the extremely low mintage at the time. In 1798, the small eagle was replaced by the Heraldic eagle. This design is known as Draped Bust, Heraldic Eagle. The famous 1804 Silver Dollar has this design as well the reverse of the Kennedy half dollar in 1964. Three denominations also bore the appropriate fraction: Half cent (1/200), large cent (1/100) and half dollar (1/2).
"
50%C2%A2.html,205,"<p>The basic reverse design of Seated Liberty coins depended on the denomination. The size of half dimes and dimes necessitated a smaller array of elements. On these coins, the reverse consistently featured a wreath around the words ""HALF DIME"" or ""ONE DIME"". Before 1860, this wreath consisted of laurel leaves, a traditional Neoclassical image, but beginning that year, the wreath was enlarged and was filled not only with leaves, but also traditional American agricultural products, such as corn and wheat. On quarter, half dollars, and silver dollar coins, the reverse featured a central eagle about to take flight, with a striped shield upon its breast. The eagle clutched an olive branch of peace in its right talons and a group of arrows in its left talons. Above the eagle around the rim were the words ""UNITED STATES OF AMERICA"" and below the eagle around the rim lay the coin denomination. Beginning in 1866 the coins featured a ribbon with the motto ""In God We Trust"" above the eagle.
"
50%C2%A2.html,218,"<p>In 1860 the U.S. Mint eliminated the stars on the obverse of Seated Liberty half dimes and dimes, replacing them with the legend ""UNITED STATES OF AMERICA,"" which had previously appeared around the wreath on the reverse of the coins. Before this time, half dimes and dimes minted in New Orleans and San Francisco had featured their mintmarks inside the wreaths. Afterwards, the ""O"" and ""S"" (and, later, the ""CC"" for Carson City) mintmarks were located below the wreath next to the rim. On quarters, half dollars, and silver dollars, the mintmarks were always placed below the eagle but above the coin currency on the reverse.
"
50%C2%A2.html,232,"</p><p>On the quarter and half dollar, a heraldic eagle, similar to that featured on the Great Seal of the United States, is the central design element, with ""QUARTER DOLLAR"" or ""HALF DOLLAR"" and the mint mark (if any) located beneath it. As on the Great Seal, the eagle carries a banner in its beak reading ""E PLURIBUS UNUM"", and the amount of the motto visible is helpful to numismatic graders in determining the condition of circulated specimens. A field of 13 stars (the same number as on the obverse, representing the 13 original American colonies) appears above the eagle, and on the top edge, ""UNITED STATES OF AMERICA"" is inscribed.
"
50%C2%A2.html,272,"<h5><span class=""mw-headline"" id=""Franklin_Half-Dollar_of_the_United_States_of_America"">Franklin Half-Dollar of the United States of America</span><span class=""mw-editsection""><span class=""mw-editsection-bracket"">[</span><a href=""/w/index.php?title=United_States_currency/50%C2%A2&amp;veaction=edit&amp;section=36"" class=""mw-editsection-visualeditor"" title=""Edit section: Franklin Half-Dollar of the United States of America"">edit</a><span class=""mw-editsection-divider""> | </span><a href=""/w/index.php?title=United_States_currency/50%C2%A2&amp;action=edit&amp;section=36"" title=""Edit section: Franklin Half-Dollar of the United States of America"">edit source</a><span class=""mw-editsection-bracket"">]</span></span></h5>
"
Adoptions.html,1461,"<td><a rel=""nofollow"" class=""external text"" href=""http://digitalcommons.northgeorgia.edu/books/1/"">History in the Making: A History of the People of the United States of America to 1877</a></td>
"
Adoptions.html,1473,"<td><a rel=""nofollow"" class=""external text"" href=""http://digitalcommons.northgeorgia.edu/books/1/"">History in the Making: A History of the People of the United States of America to 1877</a></td>
"
America_Before_Columbus.html,4,"<title>Introduction to US History/United We Stand:The History of the United States of America/America Before Columbus - Wikiversity</title>
"
America_Before_Columbus.html,5,"<script>document.documentElement.className=""client-js"";RLCONF={""wgBreakFrames"":!1,""wgSeparatorTransformTable"":["""",""""],""wgDigitTransformTable"":["""",""""],""wgDefaultDateFormat"":""dmy"",""wgMonthNames"":["""",""January"",""February"",""March"",""April"",""May"",""June"",""July"",""August"",""September"",""October"",""November"",""December""],""wgRequestId"":""YEFAj3sEg1jihCCEmYOuogAAAFQ"",""wgCSPNonce"":!1,""wgCanonicalNamespace"":"""",""wgCanonicalSpecialPageName"":!1,""wgNamespaceNumber"":0,""wgPageName"":""Introduction_to_US_History/United_We_Stand:The_History_of_the_United_States_of_America/America_Before_Columbus"",""wgTitle"":""Introduction to US History/United We Stand:The History of the United States of America/America Before Columbus"",""wgCurRevisionId"":2223473,""wgRevisionId"":2223473,""wgArticleId"":69983,""wgIsArticle"":!0,""wgIsRedirect"":!1,""wgAction"":""view"",""wgUserName"":null,""wgUserGroups"":[""*""],""wgCategories"":[""Introduction to US History""],""wgPageContentLanguage"":""en"",""wgPageContentModel"":""wikitext"",""wgRelevantPageName"":
"
America_Before_Columbus.html,19,"<meta property=""og:title"" content=""Introduction to US History/United We Stand:The History of the United States of America/America Before Columbus""/>
"
America_Before_Columbus.html,40,"	<h1 id=""firstHeading"" class=""firstHeading"" >Introduction to US History/United We Stand:The History of the United States of America/America Before Columbus</h1>
"
America_Before_Columbus.html,43,"		<div id=""contentSub""><span class=""subpages"">&lt; <a href=""/wiki/Introduction_to_US_History"" title=""Introduction to US History"">Introduction to US History</a>&lrm; | <a href=""/wiki/Introduction_to_US_History/United_We_Stand:The_History_of_the_United_States_of_America"" title=""Introduction to US History/United We Stand:The History of the United States of America"">United We Stand:The History of the United States of America</a></span></div>
"
America_Before_Columbus.html,49,"		<div id=""mw-content-text"" lang=""en"" dir=""ltr"" class=""mw-content-ltr""><div class=""mw-parser-output""><p><a href=""/wiki/Introduction_to_US_History/United_We_Stand:The_History_of_the_United_States_of_America"" title=""Introduction to US History/United We Stand:The History of the United States of America"">Contents</a> / Next Chapter
"
